latitude,longitude,list_of_name_keys,list_of_names,list_of_reference_keys,list_of_method_keys,timestamp_min,timestamp_max,num_measurements
-76.883,-102.583,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-17,1960-12-17,1
-76.85,-118.233,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-11-21,1959-11-21,1
-76.85,-100.833,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-19,1960-12-19,1
-76.833,11.883,43,South Pole-Queen Maud Land Traverse III 1967-1968,30,-9999,1968-01-03,1968-01-03,1
-76.8,-99.0,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-21,1960-12-21,1
-76.783,-97.283,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-22,1960-12-22,1
-76.733,-111.367,18,Sentinel Range (Marie Byrd Land) Traverse 1957-1958,4,1,1957-12-19,1957-12-19,1
-76.71,-95.517,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-23,1960-12-23,1
-76.685,-93.683,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-25,1960-12-25,1
-76.65,-91.883,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-27,1960-12-27,1
-76.638,-134.5,22,Marie Byrd Traverse 1959-1960,11,-9999,1960-01-20,1960-01-20,1
-76.633,4.267,43,South Pole-Queen Maud Land Traverse III 1967-1968,30,-9999,1968-01-19,1968-01-19,1
-76.629,117.922,365,S2b-vanish,82,-9999,2012-01-01,2012-01-01,1
-76.627,-117.617,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-11-24,1959-11-24,1
-76.583,-90.083,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-28,1960-12-28,1
-76.567,-24.067,31,Inland from Halley Bay 1970,19,5,1970-11-15,1970-11-15,1
-76.532,-88.417,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-29,1960-12-29,1
-76.503,-113.017,18,Sentinel Range (Marie Byrd Land) Traverse 1957-1958,4,1,1957-12-17,1957-12-17,1
-76.442,-86.683,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1960-12-31,1960-12-31,1
-76.404,-99.828,37,iSTAR Pine Island Glacier,27,4,2014-01-04,2014-01-04,1
-76.367,9.533,43,South Pole-Queen Maud Land Traverse III 1967-1968,30,-9999,1968-01-04,1968-01-04,1
-76.338,-132.3,22,Marie Byrd Traverse 1959-1960,11,-9999,1960-01-16,1960-01-16,1
-76.295,-88.3,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-01,1961-01-01,1
-76.283,5.8,43,South Pole-Queen Maud Land Traverse III 1967-1968,30,-9999,1968-01-18,1968-01-18,1
-76.224,-100.77,37,iSTAR Pine Island Glacier,27,4,2014-01-05,2014-01-05,1
-76.14,-88.9,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-04,1961-01-04,1
-76.1,-25.517,31,Inland from Halley Bay 1970,19,5,1970-11-15,1970-11-15,1
-76.062,-116.95,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-11-27,1959-11-27,1
-76.038,-130.167,22,Marie Byrd Traverse 1959-1960,11,-9999,1960-01-09,1960-01-09,1
-76.017,-123.683,22,Marie Byrd Traverse 1959-1960,11,-9999,1960-01-01,1960-01-01,1
-75.993,48.097,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-09,1974-11-15,2
-75.987,-121.083,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-12-29,1959-12-29,1
-75.975,-91.467,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-06,1961-01-06,1
-75.957,42.383,29,Syowa-South Pole Traverse 1968-1969,17,4,1968-10-31,1969-01-28,2
-75.933,7.217,43,South Pole-Queen Maud Land Traverse III 1967-1968,30,-9999,1968-01-16,1968-01-16,1
-75.82,-93.083,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-08,1961-01-08,1
-75.805,-94.231,37,iSTAR Pine Island Glacier,27,-9999,2013-12-21,2013-12-21,1
-75.804,-100.28,37,iSTAR Pine Island Glacier,27,4,2014-01-07,2014-01-07,1
-75.803,-99.048,37,iSTAR Pine Island Glacier,27,4,2014-01-03,2014-01-03,1
-75.797,-128.067,22,Marie Byrd Traverse 1959-1960,11,-9999,1960-01-07,1960-01-07,1
-75.787,-118.75,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-12-26,1959-12-26,1
-75.783,148.45,23,Victoria Land Traverse 1959-1960,12,1,1959-11-26,1959-11-26,1
-75.75,-96.73,37,iSTAR Pine Island Glacier,27,-9999,2013-12-23,2013-12-23,1
-75.74,-97.93,37,iSTAR Pine Island Glacier,27,-9999,2013-12-28,2013-12-28,1
-75.712,-125.633,22,Marie Byrd Traverse 1959-1960,11,-9999,1969-01-04,1969-01-04,1
-75.67,-94.69,37,iSTAR Pine Island Glacier,27,-9999,2013-12-19,2013-12-19,1
-75.628,-94.5,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-09,1961-01-09,1
-75.617,-99.073,37,iSTAR Pine Island Glacier,27,4,2013-12-31,2013-12-31,1
-75.588,-116.45,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-11-30,1959-11-30,1
-75.535,47.955,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-08,1974-11-08,1
-75.517,-26.617,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-75.477,48.1,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-14,1974-11-14,1
-75.456,-93.718,37,iSTAR Pine Island Glacier,27,-9999,2013-12-03,2013-12-03,1
-75.445,-95.933,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-11,1961-01-11,1
-75.44,-94.46,37,iSTAR Pine Island Glacier,27,-9999,2013-12-07,2013-12-07,1
-75.433,-72.367,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-02-02,1962-02-02,1
-75.431,-92.06,37,iSTAR Pine Island Glacier,27,-9999,2013-12-02,2013-12-02,1
-75.418,-94.333,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-15,1961-01-15,1
-75.417,-116.3,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-12-21,1959-12-21,1
-75.383,-92.7,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-16,1961-01-16,1
-75.367,-74.933,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-02-04,1962-02-04,1
-75.333,-91.133,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-18,1961-01-18,1
-75.319,-90.524,37,iSTAR Pine Island Glacier,27,-9999,2013-12-01,2013-12-01,1
-75.28,-86.25,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-22,1961-01-22,1
-75.267,-89.5,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-19,1961-01-19,1
-75.267,-70.85,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-02-01,1962-02-01,1
-75.25,-87.883,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-21,1961-01-21,1
-75.25,-77.117,26,Antarctic Peninsula Traverse 1961-1962,13,2,1961-12-27,1961-12-27,1
-75.225,-84.667,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-23,1961-01-23,1
-75.2,146.8,23,Victoria Land Traverse 1959-1960,12,1,1959-11-28,1959-11-28,1
-75.167333,5.000333,409,DML16,96,-9999,1998-12-01,1998-12-01,1
-75.127,-83.15,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-24,1961-01-24,1
-75.09,-95.09,37,iSTAR Pine Island Glacier,27,-9999,2013-12-11,2013-12-11,1
-75.0,6.501667,411,DML23,96,-9999,1998-11-01,1998-11-01,1
-75.0,15.002,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-74.998,-93.93,37,iSTAR Pine Island Glacier,27,-9999,2013-12-17,2013-12-17,1
-74.995,42.833,29,Syowa-South Pole Traverse 1968-1969,17,4,1969-01-31,1969-01-31,1
-74.993,-116.117,22,Marie Byrd Traverse 1959-1960,11,-9999,1959-12-23,1959-12-23,1
-74.983,-73.383,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-07,1962-01-07,1
-74.975,-81.683,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-26,1961-01-26,1
-74.968333,-3.918667,407,DML02,96,-9999,1996-01-02,1996-01-02,1
-74.967,-68.2,26 / 34,Antarctic Peninsula Traverse 1961-1962 / Glaciology of the Antarctic Peninsula Program 1974,13 / 24,2 / 5,1961-01-29,1975-12-31,2
-74.956,-94.631,37,iSTAR Pine Island Glacier,27,-9999,2013-12-14,2013-12-14,1
-74.923,47.935,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-17,1974-11-17,1
-74.867,-74.467,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-06,1962-01-06,1
-74.84,48.925,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-06,1974-11-06,1
-74.753,42.85,29,Syowa-South Pole Traverse 1968-1969,17,4,1968-10-25,1968-10-25,1
-74.75,-83.017,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-29,1961-01-29,1
-74.667167,4.000167,410,DML21,96,-9999,1998-04-01,1998-04-01,1
-74.647,12.791,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-74.633,-71.05,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-11,1962-01-11,1
-74.62,-92.7,37,iSTAR Pine Island Glacier,27,-9999,2013-12-16,2013-12-16,1
-74.565,-86.913,37,iSTAR Pine Island Glacier,27,-9999,2013-11-25,2013-11-25,1
-74.538,47.617,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-18,1974-11-18,1
-74.518,-84.267,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-01-31,1961-01-31,1
-74.499167,1.960833,408,DML03,96,-9999,1997-02-01,1997-02-01,1
-74.493,48.087,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-05,1974-11-05,1
-74.45,-67.133,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-19,1962-01-19,1
-74.448917,155.299833,402,M4,92,25,2021-01-01,2021-01-01,1
-74.442,-93.448,37,iSTAR Pine Island Glacier,27,-9999,2013-12-05,2013-12-05,1
-74.354,11.104,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-74.272,-85.533,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-02-01,1961-02-01,1
-74.267,-70.167,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-13,1962-01-13,1
-74.217,-83.25,26,Antarctic Peninsula Traverse 1961-1962,13,2,1961-12-12,1961-12-12,1
-74.195,-87.05,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-02-03,1961-02-03,1
-74.1385,126.1585,380,Lock_in,89,-9999,2016-01-01,2016-01-01,1
-74.127,47.137,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-19,1974-11-19,1
-74.111,-89.224,37,iSTAR Pine Island Glacier,27,-9999,2013-11-29,2013-11-29,1
-74.067,-66.583,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-18,1962-01-18,1
-74.05,-80.533,26,Antarctic Peninsula Traverse 1961-1962,13,2,1961-12-18,1961-12-18,1
-74.045,9.492,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-74.025333,155.96,401,31Dpt,92,25,2020-01-01,2020-01-01,1
-74.017,-70.633,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-74.0,-89.917,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-02-06,1961-02-06,1
-74.0,-70.75,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-73.972,-91.45,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-02-07,1961-02-07,1
-73.916667,163.75,375,Styx Glacier,84,-9999,1992-01-01,1992-01-01,1
-73.9,-69.433,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-14,1962-01-14,1
-73.837,-93.633,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-02-09,1961-02-09,1
-73.808,48.398,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-02,1974-11-02,2
-73.724,7.941,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-73.717,-67.267,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-17,1962-01-17,1
-73.717,46.658,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-20,1974-11-20,1
-73.7,-64.783,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-73.542,42.917,29,Syowa-South Pole Traverse 1968-1969,17,4,1969-02-04,1969-02-04,1
-73.533,-68.617,26,Antarctic Peninsula Traverse 1961-1962,13,2,1962-01-15,1962-01-15,1
-73.487,-94.408,24,Ellsworth Highland (Byrd Station to Bellingshausen Sea) Traverse 1960- 1961,13,2,1961-02-12,1961-02-12,1
-73.483,-70.133,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-73.386,6.461,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-73.381933,157.66165,400,M3,92,25,2019-01-01,2019-01-01,1
-73.117,142.5,23,Victoria Land Traverse 1959-1960,12,1,1959-12-10,1959-12-10,1
-73.1,165.433333,374,Hercules Neve,83,25,1994-01-01,1994-01-01,1
-73.041,5.044,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-73.017,46.358,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-23,1974-11-23,1
-72.983,-74.75,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-72.861,4.351,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-72.833,-75.0,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.833,-64.5,34,Glaciology of the Antarctic Peninsula Program 1974,23,5,1975-12-31,1975-12-31,1
-72.816667,159.183333,382,Talos_Dome,91,-9999,1996-01-01,1996-01-01,1
-72.783,-64.5,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.770583,159.07575,399,TDN,92,25,2018-01-01,2018-01-01,1
-72.767,48.612,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-10-30,1974-10-30,1
-72.678,3.663,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-72.633,161.533,23,Victoria Land Traverse 1959-1960,12,1,1960-02-06,1960-02-06,1
-72.628333,150.173883,391,GV3,92,25,2010-01-01,2010-01-01,1
-72.592,45.767,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-24,1974-11-24,1
-72.520867,152.357167,392,TP8S,92,25,2011-01-01,2011-01-01,1
-72.5,-72.833,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.5,3.0,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-72.483,141.35,23,Victoria Land Traverse 1959-1960,12,1,1959-12-15,1959-12-15,1
-72.423,48.715,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-10-29,1974-10-29,1
-72.388617,154.48415,393,GV4,92,25,2012-01-01,2012-01-01,1
-72.383,158.75,23,Victoria Land Traverse 1959-1960,12,1,1960-01-30,1960-01-30,1
-72.366667,158.75,398,ST556,92,25,2017-01-01,2017-01-01,1
-72.317,-67.083,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.3019,147.2874,390,TP7S,92,25,2009-01-01,2009-01-01,1
-72.3,-72.033,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.283,156.367,23,Victoria Land Traverse 1959-1960,12,1,1960-01-27,1960-01-27,1
-72.277917,156.368217,394,St553,92,25,2013-01-01,2013-01-01,1
-72.251,2.891,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-72.233,-67.65,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.233,153.8,23,Victoria Land Traverse 1959-1960,12,1,1960-01-23,1960-01-23,1
-72.223,45.295,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-25,1974-11-25,1
-72.217,-71.833,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.217,-60.267,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.2,-72.783,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.2,-72.633,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.2,151.233,23,Victoria Land Traverse 1959-1960,12,1,1960-01-19,1960-01-19,1
-72.134,3.175,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-72.133,145.883,23,Victoria Land Traverse 1959-1960,12,1,1960-01-10,1960-01-10,1
-72.133,148.2,23,Victoria Land Traverse 1959-1960,12,1,1960-01-14,1960-01-14,1
-72.117,-68.8,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-72.07,43.15,29,Syowa-South Pole Traverse 1968-1969,17,4,1969-10-17,1969-10-17,1
-72.064,-9.5583,376,Sorasen_south,85,4,2007-01-02,2007-01-02,1
-72.002,43.164,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1969-12-15,1969-12-15,1
-72.0,-67.15,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.967,-67.55,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.923,39.396,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1969-12-15,1969-12-15,1
-71.9,3.083,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-71.887,158.536933,395,GV5,92,25,2014-01-01,2014-01-01,1
-71.867,-68.0,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.833,44.75,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-27,1974-11-27,2
-71.833,140.25,23,Victoria Land Traverse 1959-1960,12,1,1959-12-19,1959-12-19,1
-71.77,48.933,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-71.758,48.943,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-10-26,1974-10-26,1
-71.7117,145.2631,389,GV2,92,25,2008-01-01,2008-01-01,1
-71.7,-64.083,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.6842,158.862483,397,GV7,92,25,2016-01-01,2016-01-01,1
-71.623,48.2,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-71.483,-66.967,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.47,49.232,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-71.45,44.725,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-28,1974-11-28,1
-71.447,47.363,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-71.408367,143.082,388,TP6S,92,25,2007-01-01,2007-01-01,1
-71.383,-65.5,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.333,-68.283,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-71.323,43.0,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1969-12-15,1969-12-15,1
-71.317,-68.0,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.3,-67.617,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.3,-67.483,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,2
-71.282,46.31,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-10-18,1974-10-18,2
-71.266,46.536,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-71.25,-64.5,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.233,-63.367,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.192,4.597,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-71.177033,158.282917,396,GV6,92,25,2015-01-01,2015-01-01,1
-71.167,49.572,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-71.131,37.458,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1969-12-15,1969-12-15,1
-71.117,-62.333,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.1,-68.1,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.094,39.731,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1969-12-15,1969-12-15,1
-71.077,45.613,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-10-16,1974-10-16,1
-71.05,-68.383,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.05,-68.367,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.05,-10.933,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-71.017,44.68,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-11-29,1974-11-29,1
-70.983,-66.25,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.917,-68.067,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.883,-64.95,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.8711,141.383333,387,GV1,92,25,2006-01-01,2006-01-01,1
-70.844,43.192,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1969-12-15,1969-12-15,1
-70.842,43.117,29,Syowa-South Pole Traverse 1968-1969,17,4,1969-02-07,1969-02-07,1
-70.833,-64.45,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.717,-63.15,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.706667,-8.426667,406,Pegelfeld_Sud,96,-9999,1997-04-12,1997-04-12,1
-70.702,44.292,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-70.7,-62.75,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-70.7,44.3,32,Japanese Antarctic Research Expedition (JARE) 12 and 13 1972-1973,20,-9999,1972-01-13,1973-05-22,2
-70.67,43.1,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1969-11-10,1969-11-10,1
-70.617,-60.733,34,Glaciology of the Antarctic Peninsula Program 1974,23,5,1975-12-31,1975-12-31,1
-70.615,50.223,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-70.583,-60.833,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.557,45.275,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1975-01-06,1975-01-06,1
-70.483,-64.2,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-70.417,-64.533,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.333,43.617,32,Japanese Antarctic Research Expedition (JARE) 12 and 13 1972-1973,20,-9999,1972-01-20,1972-01-20,1
-70.313,50.546,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-70.255,43.497,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1975-02-07,1975-02-07,1
-70.242,4.811,36,Norwegian Traverse 1996-1997,26,4,1996-12-31,1996-12-31,1
-70.233,-65.083,34,Glaciology of the Antarctic Peninsula Program 1974,23,5,1975-12-31,1975-12-31,1
-70.222,46.573,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1975-01-05,1975-01-05,1
-70.157,46.767,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-70.092,46.968,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1975-01-04,1975-01-04,1
-70.087,43.117,29,Syowa-South Pole Traverse 1968-1969,17,4,1969-04-26,1969-04-26,1
-70.06,141.2,359,STOP3-asuma,82,-9999,2017-01-01,2017-01-01,1
-70.029117,140.57565,386,TP3S,92,25,2005-01-01,2005-01-01,1
-70.018,43.108,30 / 35,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970 / Japanese Antarctic Research Expedition (JARE) 15 1974-1975,18 / 25,4 / -9999,1969-12-15,1974-10-09,2
-70.017,-64.483,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-70.017,43.117,32,Japanese Antarctic Research Expedition (JARE) 12 and 13 1972-1973,20,-9999,1972-01-21,1973-01-24,2
-70.0,-75.333,34,Glaciology of the Antarctic Peninsula Program 1974,23,5,1975-12-31,1975-12-31,1
-69.967,-66.233,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
